,District,Age,Sex,Urban,Educated,Income
8624,0,60,F,False,True,44226
8625,3,55,F,False,True,2904
8626,2,29,M,True,False,17820
8627,8,44,M,False,True,23900
8628,0,34,M,True,True,155081
8629,1,34,M,False,False,29654
8630,7,48,F,True,True,82464
8631,9,59,F,False,False,1946
8632,8,38,F,False,False,38206
8633,0,57,F,True,False,15195
8634,7,57,F,False,False,44623
8635,8,42,M,False,True,8436
8636,0,27,M,True,True,102621
8637,3,66,M,False,True,66043
8638,7,48,F,True,False,71662
8639,2,35,F,False,True,15661
8640,1,42,M,True,True,54861
8641,2,37,M,True,True,93201
8642,5,36,M,False,False,7149
8643,0,34,M,True,True,147270
8644,1,24,F,True,True,139206
8645,3,46,M,True,False,59138
8646,8,54,F,False,False,5085
8647,2,25,F,False,False,28484
8648,9,61,F,True,True,7191
8649,1,56,M,True,True,27497
8650,0,29,F,False,True,31814
8651,6,31,M,False,False,47603
8652,9,35,M,False,False,85886
8653,9,83,F,True,True,25837
8654,1,50,F,True,True,68296
8655,6,18,M,False,False,53736
8656,9,30,F,True,False,36395
8657,0,52,F,True,True,7242
8658,4,69,F,False,False,14391
8659,0,32,M,False,False,33641
8660,0,27,F,True,True,84366
8661,2,65,M,False,False,49761
8662,8,63,M,False,False,19761
8663,6,24,M,False,True,73408
8664,2,43,M,False,False,63475
8665,1,49,M,True,True,72222
8666,2,78,F,True,True,17840
8667,3,25,F,False,True,55984
8668,0,60,M,True,True,28327
8669,6,37,M,False,False,19809
8670,7,62,M,False,False,8170
8671,2,39,M,False,False,17189
8672,3,49,M,False,False,5085
8673,0,43,F,True,True,87827
8674,0,60,M,True,True,97289
8675,9,50,M,True,False,34462
8676,8,27,F,False,True,33972
8677,4,39,M,False,True,92342
8678,0,32,M,True,False,77648
8679,6,29,M,False,False,53326
8680,9,47,F,True,True,126951
8681,0,76,F,True,True,97167
8682,5,50,M,False,False,3220
8683,2,79,M,False,False,32062
8684,1,24,M,True,False,60938
8685,1,37,F,False,False,44998
8686,3,40,M,False,False,21019
8687,0,21,M,False,False,51550
8688,0,26,F,True,True,21079
8689,6,21,F,False,False,4725
8690,2,49,F,False,True,27847
8691,7,29,M,True,True,124653
8692,8,41,F,False,False,29388
8693,3,32,M,False,True,7345
8694,0,27,F,False,True,59448
8695,3,44,F,False,False,13705
8696,0,74,F,False,False,85765
8697,1,36,F,True,True,98259
8698,3,20,M,False,True,72624
8699,0,58,F,True,True,12794
8700,7,25,F,True,True,6715
8701,1,78,M,True,True,30614
8702,7,37,M,True,True,54152
8703,0,44,M,True,True,148530
8704,0,39,M,True,True,102495
8705,1,40,M,True,True,160550
8706,9,49,M,False,False,84996
8707,3,32,F,False,False,16030
8708,0,31,F,True,True,146617
8709,3,79,F,True,True,45966
8710,1,45,F,True,True,60410
8711,0,34,M,True,True,51640
8712,0,38,F,True,True,46991
8713,8,58,M,False,False,2986
8714,2,54,M,True,True,12293
8715,6,60,F,True,True,8062
8716,1,51,F,True,True,40760
8717,0,39,F,True,True,30323
8718,0,75,M,True,True,36707
8719,8,87,F,False,False,19508
8720,0,32,M,True,True,17193
8721,6,61,M,False,False,25543
8722,0,76,M,True,True,199937
8723,9,65,M,True,False,38618
8724,1,52,M,True,True,19973
8725,0,20,M,False,False,66155
8726,0,18,M,True,True,86389
8727,7,61,F,True,False,66262
8728,0,65,F,True,True,208789
8729,1,73,F,False,True,77135
8730,6,68,F,True,False,18967
8731,9,92,F,False,True,7928
8732,2,44,F,False,True,28532
8733,2,32,F,False,True,32683
8734,2,21,F,False,False,42821
8735,3,46,F,False,False,30475
8736,8,46,F,False,True,32066
8737,1,62,F,True,True,78684
8738,7,19,M,True,True,12657
8739,0,74,M,True,True,201723
8740,1,54,F,False,True,14021
8741,8,55,F,True,True,105407
8742,3,21,M,True,True,13772
8743,7,26,M,True,True,6805
8744,2,45,M,False,False,2983
8745,8,33,F,True,True,12914
8746,1,72,M,True,True,101217
8747,0,68,F,True,True,95436
8748,0,33,M,True,True,25749
8749,4,40,M,False,False,28979
8750,0,23,M,True,True,237098
8751,7,25,F,False,False,2340
8752,0,19,F,True,True,33478
8753,7,67,F,True,False,58462
8754,7,30,F,True,True,3201
8755,2,70,F,True,False,47300
8756,3,43,F,False,False,55312
8757,0,73,F,True,True,98837
8758,2,62,M,False,True,36916
8759,0,76,M,True,True,46910
8760,6,44,F,False,False,5349
8761,2,46,M,False,False,89656
8762,0,85,M,True,True,16461
8763,1,49,M,False,True,56722
8764,2,33,F,False,False,79876
8765,4,24,M,False,False,16658
8766,7,31,M,False,False,19588
8767,6,25,M,False,True,16423
8768,0,72,M,True,True,91635
8769,3,35,M,False,False,43706
8770,1,20,F,True,True,11317
8771,7,63,F,False,False,15859
8772,0,19,M,True,True,197600
8773,6,28,M,True,False,20433
8774,3,38,M,False,True,46741
8775,1,75,F,True,True,77594
8776,1,51,M,True,True,126255
8777,2,25,M,False,True,30412
8778,8,64,M,False,True,35298
8779,4,50,M,True,False,27208
8780,0,37,F,True,True,30678
8781,3,48,F,False,True,12590
8782,2,62,M,False,True,43491
8783,2,45,M,False,False,18907
8784,0,86,M,True,True,75744
8785,0,39,M,True,True,52145
8786,3,65,F,False,False,6358
8787,2,65,M,False,False,29403
8788,3,42,M,False,True,31748
8789,0,61,M,True,True,28545
8790,5,58,M,False,False,18063
8791,0,33,M,True,True,89016
8792,5,21,F,False,False,5988
8793,6,30,F,True,False,28567
8794,3,33,F,False,False,50435
8795,9,30,F,True,True,22358
8796,7,60,F,False,False,5146
8797,8,35,F,False,False,17764
8798,0,44,M,True,True,84669
8799,5,65,F,False,True,59922
8800,2,27,M,False,False,31947
8801,1,43,M,False,False,38625
8802,1,29,F,True,True,162668
8803,8,33,M,False,False,11596
8804,1,47,F,True,True,54655
8805,9,49,M,True,False,83907
8806,1,64,F,False,False,98602
8807,6,44,M,True,True,11954
8808,9,60,M,False,False,27978
8809,0,34,M,True,True,75907
8810,3,29,M,False,False,17555
8811,1,34,M,True,False,17375
8812,7,71,M,True,True,4966
8813,0,47,M,True,False,127455
8814,0,42,M,True,False,136518
8815,0,43,F,True,True,41729
8816,0,41,M,True,True,129187
8817,6,27,F,False,True,47061
8818,0,63,F,False,True,24731
8819,1,37,M,True,True,100277
8820,8,82,F,False,True,8563
8821,0,76,F,True,False,62495
8822,8,84,F,False,False,26902
8823,1,49,F,False,False,47125
8824,9,22,F,True,True,69022
8825,1,26,M,False,True,47534
8826,5,23,F,False,False,36614
8827,9,58,M,False,True,62038
8828,0,59,M,True,True,3483
8829,4,61,F,False,False,42640
8830,5,38,M,False,True,4501
8831,0,88,F,True,True,65588
8832,0,43,F,False,True,24282
8833,1,85,F,True,True,7550
8834,0,62,F,True,True,96418
8835,9,40,F,True,True,11309
8836,3,81,M,False,True,95370
8837,8,39,F,True,True,38999
8838,0,31,M,False,True,16255
8839,5,19,M,True,True,18064
8840,8,64,F,True,False,32151
8841,9,22,F,True,False,20880
8842,7,35,F,False,True,40534
8843,6,48,M,False,False,11171
8844,0,21,M,True,True,63546
8845,6,32,F,False,True,2992
8846,6,61,F,True,True,72306
8847,9,22,M,False,False,13768
8848,9,26,M,True,False,69213
8849,0,46,F,True,True,62849
8850,8,31,M,False,True,49352
8851,7,18,F,True,True,97448
8852,8,24,M,False,True,14754
8853,1,40,F,False,True,87284
8854,2,30,M,True,True,116970
8855,2,55,F,True,False,11181
8856,5,32,F,False,False,14081
8857,6,53,M,False,False,20952
8858,0,49,F,True,True,98289
8859,2,49,F,False,False,105194
8860,9,49,M,True,True,43097
8861,8,20,M,False,True,20105
8862,9,47,M,False,False,47218
8863,0,62,M,False,True,79048
8864,2,47,F,False,False,19821
8865,6,22,M,True,True,92111
8866,3,34,F,False,True,60786
8867,8,63,F,False,False,9214
8868,3,40,F,True,False,60187
8869,3,62,M,False,True,62158
8870,1,58,M,False,True,50046
8871,6,58,F,False,False,4842
8872,3,19,M,True,False,28200
8873,1,31,M,False,True,4597
8874,7,71,M,False,True,21932
8875,0,27,F,True,True,72624
8876,0,32,F,True,False,93888
8877,0,41,M,True,True,56435
8878,7,35,M,True,True,58089
8879,3,22,F,False,True,15237
8880,8,58,M,True,True,26359
8881,4,68,F,False,False,5933
8882,1,23,F,True,True,142504
8883,0,64,M,False,True,62560
8884,7,94,F,False,True,18460
8885,0,28,M,True,True,154649
8886,5,34,F,False,False,40004
8887,0,45,F,True,True,138944
8888,0,84,F,True,True,66638
8889,8,64,F,False,False,15428
8890,9,62,F,False,False,70351
8891,0,74,M,True,True,61161
8892,0,61,M,False,True,117764
8893,1,36,F,False,True,6973
8894,1,60,F,True,True,9517
8895,1,31,M,False,True,26255
8896,0,49,M,False,True,38245
8897,9,49,M,False,False,9869
8898,0,76,M,True,True,198159
8899,0,45,F,True,True,92084
8900,4,55,F,False,False,13215
8901,7,41,F,True,True,10360
8902,3,29,F,False,False,44610
8903,5,63,F,False,True,31318
8904,5,48,F,False,False,50146
8905,2,55,F,False,False,17025
8906,2,60,F,False,True,14510
8907,9,55,F,False,False,33567
8908,3,29,F,True,False,47175
8909,7,34,M,False,False,12000
8910,0,52,F,True,True,77373
8911,9,39,F,False,False,51648
8912,0,27,M,True,True,93376
8913,0,61,M,True,True,57080
8914,0,55,F,True,True,118805
8915,0,75,F,False,True,42769
8916,0,37,M,True,False,135720
8917,3,34,M,False,False,5480
8918,0,25,F,True,True,11131
8919,8,22,F,False,True,13484
8920,1,53,M,False,False,19104
8921,7,30,F,False,False,44226
8922,1,23,M,True,True,80756
8923,0,51,F,True,True,11919
8924,0,29,M,False,False,66338
8925,8,22,F,False,True,34884
8926,1,33,F,True,True,30455
8927,5,51,M,False,False,29142
8928,0,77,F,True,True,101671
8929,1,28,M,False,True,64496
8930,1,50,M,False,False,40445
8931,8,23,M,True,True,65535
8932,6,41,M,False,False,6191
8933,8,29,F,True,True,6680
8934,8,41,F,False,False,6614
8935,0,47,M,False,True,80694
8936,0,65,F,True,True,78604
8937,0,59,F,False,False,4996
8938,2,53,M,False,False,8706
8939,3,35,F,False,True,10778
8940,2,34,M,False,False,25017
8941,1,89,M,False,False,36800
8942,3,70,F,False,False,47840
8943,0,27,M,True,True,164562
8944,0,48,M,True,False,62278
8945,7,56,F,True,True,30310
8946,4,52,F,True,True,19415
8947,9,37,M,True,True,16608
8948,7,70,M,True,True,116540
8949,8,63,M,False,True,32274
8950,2,30,F,True,False,68530
8951,0,73,M,True,True,58448
8952,2,26,M,False,True,65590
8953,3,22,M,False,False,26789
8954,2,34,M,False,True,81486
8955,5,18,M,False,False,27708
8956,6,28,M,True,False,12667
8957,6,35,F,True,True,27124
8958,0,33,M,True,True,165105
8959,0,54,M,True,True,41851
8960,6,67,F,True,True,42683
8961,8,57,F,False,False,2465
8962,5,34,F,False,False,1838
8963,0,43,M,True,False,29725
8964,8,35,M,True,True,29300
8965,8,24,M,False,True,5944
8966,0,49,F,True,True,70573
8967,9,31,F,True,True,74113
8968,0,83,F,False,False,34482
8969,7,23,F,False,False,48437
8970,8,66,F,True,False,28734
8971,0,85,M,False,True,21092
8972,0,30,F,False,False,4382
8973,8,74,F,False,True,39525
8974,8,74,F,False,True,43127
8975,1,42,F,False,True,29166
8976,8,29,M,True,True,52991
8977,1,50,F,True,True,102086
8978,3,60,M,True,False,33525
8979,0,63,M,True,True,165481
8980,0,19,F,True,False,41470
8981,7,26,F,True,False,70538
8982,0,53,F,True,True,147356
8983,0,66,F,True,True,10250
8984,1,54,F,True,True,57418
8985,2,74,M,True,True,145546
8986,1,44,F,True,False,73188
8987,1,51,F,True,True,25265
8988,4,31,M,False,False,43736
8989,2,40,M,False,True,52885
8990,1,55,M,False,False,5668
8991,0,38,F,True,True,74356
8992,4,30,F,False,False,33716
8993,0,49,M,True,True,237389
8994,4,59,F,False,True,8334
8995,6,33,M,True,True,11532
8996,2,39,M,False,True,39355
8997,2,34,M,True,True,24150
8998,3,53,F,False,False,11118
8999,7,46,F,True,True,38708
9000,1,57,M,True,True,66716
9001,8,27,M,True,True,45287
9002,1,59,F,True,True,51806
9003,8,21,M,False,False,6759
9004,8,35,F,False,False,30587
9005,8,66,M,False,True,10508
9006,3,67,F,True,False,52688
9007,7,38,F,False,True,53608
9008,1,58,M,False,True,19659
9009,8,36,M,True,True,100737
9010,6,26,F,False,False,11685
9011,1,39,M,True,True,74527
9012,5,62,M,False,True,6789
9013,3,56,M,True,True,36928
9014,5,63,F,True,True,58389
9015,8,19,M,False,True,36260
9016,0,54,F,False,True,57015
9017,0,26,F,True,True,10637
9018,1,29,M,True,True,111440
9019,8,26,F,True,True,27081
9020,0,91,M,False,True,45236
9021,0,59,F,True,True,57731
9022,1,48,F,True,True,223926
9023,2,30,M,False,True,12526
9024,5,32,M,False,True,34969
9025,8,46,F,False,False,20173
9026,1,44,M,True,False,6625
9027,0,76,F,True,True,96176
9028,4,58,F,False,False,12174
9029,4,36,F,False,False,13782
9030,8,35,M,False,True,47256
9031,2,31,M,False,False,29763
9032,4,26,M,False,False,31329
9033,6,74,M,False,False,13877
9034,1,63,M,True,True,41554
9035,1,18,F,True,True,103637
9036,0,40,M,True,True,80704
9037,0,69,F,True,True,28010
9038,1,65,F,True,False,89875
9039,1,37,F,True,False,24875
9040,6,69,M,True,False,40900
9041,6,97,M,True,True,83230
9042,0,33,M,True,True,27415
9043,7,33,M,False,False,7224
9044,0,25,F,True,True,64804
9045,8,18,F,True,False,41068
9046,1,31,F,True,True,24317
9047,7,37,F,False,False,20131
9048,1,20,M,False,True,31987
9049,2,62,F,True,True,9798
9050,0,78,F,True,True,82696
9051,6,19,M,False,False,24274
9052,8,19,M,False,False,30800
9053,1,29,F,False,True,12850
9054,1,66,M,False,True,68330
9055,0,40,F,True,True,23958
9056,8,59,M,False,True,23632
9057,1,21,M,False,False,18722
9058,2,32,F,False,False,30957
9059,7,98,M,True,False,21938
9060,1,29,M,True,True,106650
9061,1,62,F,True,True,176367
9062,1,28,F,False,False,35537
9063,8,57,M,True,True,15308
9064,8,43,M,False,False,27516
9065,7,79,M,False,False,10862
9066,1,31,F,False,True,59864
9067,6,48,M,False,False,24465
9068,4,25,F,False,False,9515
9069,3,31,M,False,True,20354
9070,3,65,M,False,False,24393
9071,1,42,F,True,True,107404
9072,1,46,M,True,True,170912
9073,7,48,M,True,False,74362
9074,9,72,F,True,True,43154
9075,0,37,M,True,True,95559
9076,2,59,M,True,False,62514
9077,2,69,M,False,False,45514
9078,2,53,F,True,True,86493
9079,1,31,M,False,False,24096
9080,8,34,F,False,False,24258
9081,0,33,M,True,True,45636
9082,8,41,M,False,True,31531
9083,6,37,F,True,False,35033
9084,7,56,M,True,False,40636
9085,6,67,F,False,False,16887
9086,1,20,M,False,False,3140
9087,7,59,M,True,True,3144
9088,1,43,M,True,False,25562
9089,6,21,M,False,False,5497
9090,0,74,F,False,True,3572
9091,6,87,F,False,False,56081
9092,1,33,M,False,True,36002
9093,9,18,F,False,False,65317
9094,2,44,M,False,False,79226
9095,0,44,F,False,True,79106
9096,4,26,F,False,True,28864
9097,2,56,F,False,True,12173
9098,2,63,M,False,True,38079
9099,7,38,M,False,False,10835
9100,6,26,M,False,False,27710
9101,7,88,F,False,False,10101
9102,2,19,F,True,True,8291
9103,0,33,F,True,True,119306
9104,6,35,M,False,False,2766
9105,1,25,M,False,True,11647
9106,6,78,M,True,False,18100
9107,0,41,F,True,True,212939
9108,4,34,F,False,True,20472
9109,0,45,M,True,True,40746
9110,3,61,M,True,True,11817
9111,7,36,M,True,False,69862
9112,2,72,F,True,True,55901
9113,3,21,F,False,False,34446
9114,3,50,F,False,True,8726
9115,7,49,M,True,True,17379
9116,8,22,M,False,True,14579
9117,8,23,F,True,True,18338
9118,0,52,F,True,False,22640
9119,9,26,M,True,False,21218
9120,0,33,M,True,True,58105
9121,8,56,M,False,False,5466
9122,2,26,M,False,False,44566
9123,1,47,M,False,False,88512
9124,0,21,F,False,True,68877
9125,0,61,F,False,False,136284
9126,9,27,M,False,True,34232
9127,0,64,M,True,True,21955
9128,5,19,F,False,False,4866
9129,9,48,F,False,True,25157
9130,7,44,M,True,False,62325
9131,0,65,M,True,False,141520
9132,8,68,F,True,True,35671
9133,3,25,M,False,False,9941
9134,2,55,F,True,True,22651
9135,5,63,M,False,False,18296
9136,8,25,M,False,True,30366
9137,0,46,M,True,False,46690
9138,1,71,M,True,True,116686
9139,7,23,F,True,True,47530
9140,0,78,M,True,True,34260
9141,7,27,F,False,False,51416
9142,7,32,M,True,False,29212
9143,0,54,M,True,False,67821
9144,0,65,F,True,True,87733
9145,2,47,F,False,True,98365
9146,5,73,F,False,False,16672
9147,8,70,M,True,True,36393
9148,4,33,F,False,False,50143
9149,5,35,M,True,False,46170
9150,1,51,F,True,True,47496
9151,0,82,F,True,True,201653
9152,1,87,F,True,True,201929
9153,0,31,M,False,False,77341
9154,2,27,F,True,False,26290
9155,0,49,M,False,False,73330
9156,8,34,M,False,False,23832
9157,8,72,F,False,False,37091
9158,7,48,F,True,False,50325
9159,7,62,M,False,False,3861
9160,8,48,M,True,True,19095
9161,0,87,F,False,True,55651
9162,2,20,F,False,True,140326
9163,4,24,M,False,False,2880
9164,1,69,M,True,True,16041
9165,8,27,F,False,False,34170
9166,7,43,F,False,False,37834
9167,0,67,M,True,True,10920
9168,1,27,M,True,True,138683
9169,3,79,F,False,False,36183
9170,1,32,F,False,False,3699
9171,9,38,F,True,False,31127
9172,3,66,F,False,False,12202
9173,9,64,M,True,True,32338
9174,9,51,M,True,False,4973
9175,3,69,M,False,False,19629
9176,9,32,M,False,True,37124
9177,3,35,F,True,False,21938
9178,6,54,M,False,False,9473
9179,4,68,M,False,False,13129
9180,1,56,F,True,True,56967
9181,4,30,M,False,False,33505
9182,9,31,M,False,True,5488
9183,2,64,M,False,False,48195
9184,7,42,F,True,True,14580
9185,0,38,M,True,True,114179
9186,2,61,M,False,True,29813
9187,3,56,F,False,False,24048
9188,7,60,F,False,False,2515
9189,1,40,F,True,True,66277
9190,8,33,F,True,True,67142
9191,5,52,F,False,False,10966
9192,3,54,F,True,True,14969
9193,6,44,M,True,True,25256
9194,0,33,F,False,False,31849
9195,0,61,M,True,True,65254
9196,6,29,F,False,False,61086
9197,0,71,M,True,True,141513
9198,4,18,M,False,False,35720
9199,4,48,F,False,False,12907
9200,5,43,F,False,False,24571
9201,4,35,M,False,False,64911
9202,0,35,M,True,True,64461
9203,9,28,F,True,True,19306
9204,4,48,F,True,False,7333
9205,0,55,F,True,True,125698
9206,0,71,M,True,True,100803
9207,6,62,F,False,False,9639
9208,0,62,M,True,True,98800
9209,8,21,M,False,True,4970
9210,2,25,M,True,True,98084
9211,1,26,F,True,True,152203
9212,8,28,F,False,False,17884
9213,1,35,F,False,True,27758
9214,7,70,F,False,True,15258
9215,0,28,M,True,True,55598
9216,4,50,F,True,True,45543
9217,2,47,M,True,False,79255
9218,4,24,M,False,False,16623
9219,6,52,F,False,False,1220
9220,3,71,F,False,False,23091
9221,8,66,M,False,False,52967
9222,1,53,F,True,False,23069
9223,2,64,F,True,True,62734
9224,1,69,M,True,True,55013
9225,8,30,M,False,True,16151
9226,1,50,F,True,True,215258
9227,1,93,M,True,False,68875
9228,0,60,M,True,True,151413
9229,3,50,M,True,False,37688
9230,8,66,M,False,False,15630
9231,1,40,M,False,True,39029
9232,0,52,M,False,False,23837
9233,6,80,M,True,False,16800
9234,0,38,M,True,True,230962
9235,1,46,M,False,False,103357
9236,6,34,M,False,True,14372
9237,3,56,M,False,False,2371
9238,1,18,M,False,False,77635
9239,0,23,F,False,True,32605
9240,7,41,F,True,True,112516
9241,6,60,M,True,True,25803
9242,6,37,M,False,False,36694
9243,5,29,F,False,False,12625
9244,2,79,F,True,False,8855
9245,0,78,M,True,True,5455
9246,3,29,F,False,True,82652
9247,7,34,F,False,False,1371
9248,9,28,M,False,False,65962
9249,8,51,M,False,False,8120
9250,8,49,M,False,False,42044
9251,3,29,M,False,False,5012
9252,8,65,M,False,True,22314
9253,0,26,M,True,True,100224
9254,6,67,F,False,False,40874
9255,1,77,F,False,False,67438
